rfc_number	title	status	abstract	url
2328	OSPF Version 2	std	This memo documents version 2 of the OSPF protocol.  OSPF is a link- state routing protocol. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2328
2329	OSPF Standardization Report	inf	This memo documents how the requirements for advancing a routing protocol to Full Standard have been met for OSPFv2.  This memo provides information for the Internet community.  It does not specify an Internet standard of any kind.	https://www.rfc-editor.org/rfc/rfc2329
2330	Framework for IP Performance Metrics	inf	The purpose of this memo is to define a general framework for particular metrics to be developed by the IETF's IP Performance Metrics effort.  This memo provides information for the Internet community.  It does not specify an Internet standard of any kind.	https://www.rfc-editor.org/rfc/rfc2330
2331	ATM Signalling Support for IP over ATM - UNI Signalling 4.0 Update	ps	This memo describes how to efficiently use the ATM call control signalling procedures defined in UNI Signalling 4.0 to support IP over ATM environments as described in RFC 2225 and in RFC 2332. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2331
2332	NBMA Next Hop Resolution Protocol (NHRP)	ps	"This document describes the NBMA Next Hop Resolution Protocol (NHRP).  NHRP can be used by a source station (host or router) connected to a Non-Broadcast, Multi-Access (NBMA) subnetwork to determine the internetworking layer address and NBMA subnetwork addresses of the ""NBMA next hop"" towards a desti"	https://www.rfc-editor.org/rfc/rfc2332
2333	NHRP Protocol Applicability Statement	ps	As required by the Routing Protocol Criteria [RFC 1264], this memo discusses the applicability of the Next Hop Resolution Protocol (NHRP) in routing of IP datagrams over Non-Broadcast Multiple Access (NBMA) networks, such as ATM, SMDS and X.25. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2333
2334	Server Cache Synchronization Protocol (SCSP)	ps	This document describes the Server Cache Synchronization Protocol (SCSP) and is written in terms of SCSP's use within Non Broadcast Multiple Access (NBMA) networks; although, a somewhat straight forward usage is applicable to BMA networks. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2334
2335	A Distributed NHRP Service Using SCSP	ps	This document describes a method for distributing an NHRP service within a LIS. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2335
2336	Classical IP and ARP over ATM to NHRP Transition	inf	This document describes methods and procedures for the graceful transition from an ATMARP LIS to an NHRP LIS network model over ATM.  This memo provides information for the Internet community.  It does not specify an Internet standard of any kind.	https://www.rfc-editor.org/rfc/rfc2336
2337	Intra-LIS IP multicast among routers over ATM using Sparse Mode PIM	exp	This document describes how intra-LIS IP multicast can be efficiently supported among routers over ATM without using the Multicast Address Resolution Server (MARS).  This memo defines an Experimental Protocol for the Internet community.  It does not specify an Internet standard of any kind.  Discussi	https://www.rfc-editor.org/rfc/rfc2337
2338	Virtual Router Redundancy Protocol	ps	This memo defines the Virtual Router Redundancy Protocol (VRRP).  VRRP specifies an election protocol that dynamically assigns responsibility for a virtual router to one of the VRRP routers on a LAN. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2338
2339	An Agreement Between the Internet Society, the IETF, and Sun Microsystems, Inc. in the matter of NFS V.4 Protocols	inf	This Request for Comments records an agreement between Sun Microsystems, Inc.  and the Internet Society to permit the flow of Sun's Network File System specifications into the Internet Standards process conducted by the Internet Engineering Task Force.  This memo provides information for the Internet	https://www.rfc-editor.org/rfc/rfc2339
2340	Nortel's Virtual Network Switching (VNS) Overview	inf	This document provides an overview of Virtual Network Switching (VNS).  This memo provides information for the Internet community.  It does not specify an Internet standard of any kind.	https://www.rfc-editor.org/rfc/rfc2340
2341	"Cisco Layer Two Forwarding (Protocol) ""L2F"""	hist	This document describes the Layer Two Forwarding protocol (L2F) which permits the tunneling of the link layer (i.e., HDLC, async HDLC, or SLIP frames) of higher level protocols.  This memo describes a historic protocol for the Internet community.  It does not specify an Internet standard of any kind.	https://www.rfc-editor.org/rfc/rfc2341
2342	IMAP4 Namespace	ps	This document defines a NAMESPACE command that allows a client to discover the prefixes of namespaces used by a server for personal mailboxes, other users' mailboxes, and shared mailboxes. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2342
2343	RTP Payload Format for Bundled MPEG	exp	This document describes a payload type for bundled, MPEG-2 encoded video and audio data that may be used with RTP, version 2.  This memo defines an Experimental Protocol for the Internet community.  This memo does not specify an Internet standard of any kind.  Discussion and suggestions for improveme	https://www.rfc-editor.org/rfc/rfc2343
2344	Reverse Tunneling for Mobile IP	ps	This document proposes backwards-compatible extensions to Mobile IP in order to support topologically correct reverse tunnels. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2344
2345	Domain Names and Company Name Retrieval	exp	This document proposes a company name to URL mapping service based on the oldest and least complex of Internet directory protocols, whois, in order to explore whether an extremely simple and widely-deployed protocol can succeed where more complex and powerful options have failed or been excessively d	https://www.rfc-editor.org/rfc/rfc2345
2346	Making Postscript and PDF International	inf	Certain text formats, for example Postscript (MIME-Type: application/postscript; file extension .ps) and Portable Document Format (MIME-Type: application/pdf; file extension .pdf) specify exactly the page layout of the printed document.  The commonly used paper format is different in North America an	https://www.rfc-editor.org/rfc/rfc2346
2347	TFTP Option Extension	ds	The Trivial File Transfer Protocol is a simple, lock-step, file transfer protocol which allows a client to get or put a file onto a remote host.  This document describes a simple extension to TFTP to allow option negotiation prior to the file transfer. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2347
2348	TFTP Blocksize Option	ds	The Trivial File Transfer Protocol is a simple, lock-step, file transfer protocol which allows a client to get or put a file onto a remote host.  This document describes a TFTP option which allows the client and server to negotiate a blocksize more applicable to the network medium. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2348
2349	TFTP Timeout Interval and Transfer Size Options	ds	The Trivial File Transfer Protocol is a simple, lock-step, file transfer protocol which allows a client to get or put a file onto a remote host.  This document describes two TFTP options. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc2349
2350	Expectations for Computer Security Incident Response	bcp	"The purpose of this document is to express the general Internet    community's expectations of Computer Security Incident Response    Teams (CSIRTs). It is not possible to define a set of requirements    that would be appropriate for all teams, but it is possible and    helpful to list and descri"	https://www.rfc-editor.org/rfc/rfc2350
